Serial Number,Success,Status,MAC Address,Part Number,Device Model,Device Status,Workspace ID,Folder,Rule,Error,Order Obj Key,Order Category,Order POS ID,Order Serial Number,Order MAC Address,Order Bill To Name,Order End User Name,Order Part Number,Order Part Description,Order Invoice Date,Order Ship Date,Order Qty,Order Ext Cost,Order Invoice No,Order Order No,Order Customer PO,Order Line No,Order Line Type,Order Zip Code,Order Source,Order Status,Order Party ID,Order Country Party ID,Order Global Party ID,Order Created At,Order Updated At
"CNPBKPP2JD",True,"Found","34:3A:20:C9:0E:78","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977590","network","7100832648","CNPBKPP2JD","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977590","0","","","IN","complete","","","","2023-03-02T19:35:25.002414Z","2023-03-02T19:35:25.662097Z"
"CNPBKPP2JF",True,"Found","34:3A:20:C8:EC:B6","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977591","network","7100832648","CNPBKPP2JF","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977591","0","","","IN","complete","","","","2023-03-02T19:35:25.007807Z","2023-03-02T19:35:25.671992Z"
"CNPBKPP2JH",True,"Found","34:3A:20:C8:C5:BC","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978428","network","7100832608","CNPBKPP2JH","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978428","0","","","IN","complete","","","","2023-03-02T19:43:41.282105Z","2023-03-02T19:43:42.134164Z"
"CNPBKPP2JJ",True,"Found","34:3A:20:C8:D5:7C","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977593","network","7100832648","CNPBKPP2JJ","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977593","0","","","IN","complete","","","","2023-03-02T19:35:29.588504Z","2023-03-02T19:35:29.797048Z"
"CNPBKPP2JK",True,"Found","34:3A:20:C8:CB:68","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977594","network","7100832648","CNPBKPP2JK","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977594","0","","","IN","complete","","","","2023-03-02T19:35:29.593436Z","2023-03-02T19:35:29.824278Z"
"CNPBKPP2JM",True,"Found","34:3A:20:C8:CE:38","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977596","network","7100832648","CNPBKPP2JM","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977596","0","","","IN","complete","","","","2023-03-02T19:35:29.603179Z","2023-03-02T19:35:30.004535Z"
"CNPBKPP2JN",True,"Found","34:3A:20:C8:DE:38","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977597","network","7100832648","CNPBKPP2JN","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977597","0","","","IN","complete","","","","2023-03-02T19:35:29.606978Z","2023-03-02T19:35:30.058544Z"
"CNPBKPP2JQ",True,"Found","34:3A:20:C8:BC:8E","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977599","network","7100832648","CNPBKPP2JQ","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977599","0","","","IN","complete","","","","2023-03-02T19:35:29.615755Z","2023-03-02T19:35:30.215702Z"
"CNPBKPP2JS",True,"Found","34:3A:20:C8:FB:F0","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977601","network","7100832648","CNPBKPP2JS","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977601","0","","","IN","complete","","","","2023-03-02T19:35:29.623842Z","2023-03-02T19:35:30.316516Z"
"CNPBKPP2JT",True,"Found","34:3A:20:C9:0C:6C","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977602","network","7100832648","CNPBKPP2JT","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977602","0","","","IN","complete","","","","2023-03-02T19:35:29.627773Z","2023-03-02T19:35:30.422411Z"
"CNPBKPP2JW",True,"Found","34:3A:20:C8:EB:0A","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977604","network","7100832648","CNPBKPP2JW","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977604","0","","","IN","complete","","","","2023-03-02T19:35:29.636485Z","2023-03-02T19:35:30.538121Z"
"CNPBKPP2JX",True,"Found","34:3A:20:C8:C1:5A","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977605","network","7100832648","CNPBKPP2JX","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977605","0","","","IN","complete","","","","2023-03-02T19:35:29.648970Z","2023-03-02T19:35:30.632300Z"
"CNPBKPP2JY",True,"Found","34:3A:20:C8:F7:D8","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977606","network","7100832648","CNPBKPP2JY","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977606","0","","","IN","complete","","","","2023-03-02T19:35:29.653218Z","2023-03-02T19:35:30.705419Z"
"CNPBKPP2JZ",True,"Found","34:3A:20:C9:12:4C","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977607","network","7100832648","CNPBKPP2JZ","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977607","0","","","IN","complete","","","","2023-03-02T19:35:29.660764Z","2023-03-02T19:35:30.752496Z"
"CNPBKPP2K4",True,"Found","34:3A:20:C8:E5:2E","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977612","network","7100832648","CNPBKPP2K4","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977612","0","","","IN","complete","","","","2023-03-02T19:35:29.853608Z","2023-03-02T19:35:31.061006Z"
"CNPBKPP2K6",True,"Found","34:3A:20:C9:0C:4E","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977614","network","7100832648","CNPBKPP2K6","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977614","0","","","IN","complete","","","","2023-03-02T19:35:29.884548Z","2023-03-02T19:35:30.959531Z"
"CNPBKPP2K7",True,"Found","34:3A:20:C8:F9:FA","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977615","network","7100832648","CNPBKPP2K7","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977615","0","","","IN","complete","","","","2023-03-02T19:35:29.904272Z","2023-03-02T19:35:31.089925Z"
"CNPBKPP2KB",True,"Found","34:3A:20:C8:F6:3C","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978429","network","7100832608","CNPBKPP2KB","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978429","0","","","IN","complete","","","","2023-03-02T19:43:41.290848Z","2023-03-02T19:43:42.192555Z"
"CNPBKPP2KC",True,"Found","34:3A:20:C8:F5:B2","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977617","network","7100832648","CNPBKPP2KC","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977617","0","","","IN","complete","","","","2023-03-02T19:35:30.050412Z","2023-03-02T19:35:31.145338Z"
"CNPBKPP2KG",True,"Found","34:3A:20:C8:FD:EA","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977619","network","7100832648","CNPBKPP2KG","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977619","0","","","IN","complete","","","","2023-03-02T19:35:30.101077Z","2023-03-02T19:35:31.297690Z"
"CNPBKPP2KH",False,"",,,,,,,,"""Authz connect error - """,,,,,,,,,,,,,,,,,,,,,,,,,,
"CNPBKPP2KJ",True,"Found","34:3A:20:C9:0B:B0","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977621","network","7100832648","CNPBKPP2KJ","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977621","0","","","IN","complete","","","","2023-03-02T19:35:30.129667Z","2023-03-02T19:35:31.294484Z"
"CNPBKPP2KK",True,"Found","34:3A:20:C8:C3:B0","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977622","network","7100832648","CNPBKPP2KK","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977622","0","","","IN","complete","","","","2023-03-02T19:35:30.149517Z","2023-03-02T19:35:31.386145Z"
"CNPBKPP2KN",True,"Found","34:3A:20:C9:23:D4","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977625","network","7100832648","CNPBKPP2KN","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977625","0","","","IN","complete","","","","2023-03-02T19:35:30.302535Z","2023-03-02T19:35:31.410466Z"
"CNPBKPP2KQ",True,"Found","34:3A:20:C8:E1:AA","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977627","network","7100832648","CNPBKPP2KQ","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977627","0","","","IN","complete","","","","2023-03-02T19:35:30.345573Z","2023-03-02T19:35:31.505818Z"
"CNPBKPP2KT",True,"Found","34:3A:20:C9:03:FA","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977630","network","7100832648","CNPBKPP2KT","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977630","0","","","IN","complete","","","","2023-03-02T19:35:30.466786Z","2023-03-02T19:35:31.662443Z"
"CNPBKPP2KV",True,"Found","34:3A:20:C8:B1:F0","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977631","network","7100832648","CNPBKPP2KV","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977631","0","","","IN","complete","","","","2023-03-02T19:35:30.520386Z","2023-03-02T19:35:31.679875Z"
"CNPBKPP2KW",True,"Found","34:3A:20:C9:08:86","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977632","network","7100832648","CNPBKPP2KW","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977632","0","","","IN","complete","","","","2023-03-02T19:35:30.543601Z","2023-03-02T19:35:31.783516Z"
"CNPBKPP2KZ",True,"Found","34:3A:20:C8:C1:F8","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977634","network","7100832648","CNPBKPP2KZ","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977634","0","","","IN","complete","","","","2023-03-02T19:35:30.584537Z","2023-03-02T19:35:31.754172Z"
"CNPBKPP2L0",True,"Found","34:3A:20:C8:EF:90","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977635","network","7100832648","CNPBKPP2L0","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977635","0","","","IN","complete","","","","2023-03-02T19:35:30.650601Z","2023-03-02T19:35:31.895207Z"
"CNPBKPP2L2",True,"Found","34:3A:20:C8:C0:BC","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977637","network","7100832648","CNPBKPP2L2","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977637","0","","","IN","complete","","","","2023-03-02T19:35:30.730421Z","2023-03-02T19:35:31.890538Z"
"CNPBKPP2L7",True,"Found","34:3A:20:C8:BB:84","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978430","network","7100832608","CNPBKPP2L7","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978430","0","","","IN","complete","","","","2023-03-02T19:43:41.296326Z","2023-03-02T19:43:42.272906Z"
"CNPBKPP2L9",True,"Found","34:3A:20:C9:03:76","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977640","network","7100832648","CNPBKPP2L9","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977640","0","","","IN","complete","","","","2023-03-02T19:36:55.135312Z","2023-03-02T19:36:56.372977Z"
"CNPBKPP2LG",True,"Found","34:3A:20:C9:14:74","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977644","network","7100832648","CNPBKPP2LG","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977644","0","","","IN","complete","","","","2023-03-02T19:36:55.156693Z","2023-03-02T19:36:56.594856Z"
"CNPBKPP2LH",True,"Found","34:3A:20:C8:C8:70","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977645","network","7100832648","CNPBKPP2LH","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977645","0","","","IN","complete","","","","2023-03-02T19:36:55.161167Z","2023-03-02T19:36:56.610829Z"
"CNPBKPP2LJ",True,"Found","34:3A:20:C8:EE:12","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977646","network","7100832648","CNPBKPP2LJ","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977646","0","","","IN","complete","","","","2023-03-02T19:36:55.166971Z","2023-03-02T19:36:56.764222Z"
"CNPBKPP2LK",True,"Found","34:3A:20:C9:0A:08","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977647","network","7100832648","CNPBKPP2LK","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977647","0","","","IN","complete","","","","2023-03-02T19:36:55.171941Z","2023-03-02T19:36:56.806791Z"
"CNPBKPP2LN",True,"Found","34:3A:20:C9:21:44","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977650","network","7100832648","CNPBKPP2LN","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977650","0","","","IN","complete","","","","2023-03-02T19:36:55.193953Z","2023-03-02T19:36:57.022705Z"
"CNPBKPP2LP",True,"Found","34:3A:20:C9:18:88","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977651","network","7100832648","CNPBKPP2LP","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977651","0","","","IN","complete","","","","2023-03-02T19:36:55.197628Z","2023-03-02T19:36:57.038891Z"
"CNPBKPP2LQ",True,"Found","34:3A:20:C8:DE:A6","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977652","network","7100832648","CNPBKPP2LQ","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977652","0","","","IN","complete","","","","2023-03-02T19:36:55.201615Z","2023-03-02T19:36:57.158184Z"
"CNPBKPP2LS",True,"Found","34:3A:20:C8:DA:0A","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977654","network","7100832648","CNPBKPP2LS","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977654","0","","","IN","complete","","","","2023-03-02T19:36:55.213450Z","2023-03-02T19:36:57.250009Z"
"CNPBKPP2LW",True,"Found","34:3A:20:C8:F2:C0","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977657","network","7100832648","CNPBKPP2LW","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977657","0","","","IN","complete","","","","2023-03-02T19:36:55.234855Z","2023-03-02T19:36:57.456866Z"
"CNPBKPP2LY",True,"Found","34:3A:20:C9:21:0C","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38977659","network","7100832648","CNPBKPP2LY","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38977659","0","","","IN","complete","","","","2023-03-02T19:36:55.266567Z","2023-03-02T19:36:57.647346Z"
"CNPBKPP2M0",True,"Found","34:3A:20:C8:E3:16","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978029","network","7100832648","CNPBKPP2M0","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978029","0","","","IN","complete","","","","2023-03-02T19:33:29.217539Z","2023-03-02T19:33:29.809959Z"
"CNPBKPP2M1",True,"Found","34:3A:20:C9:11:B8","R2H28A","AP-505-RW","PROVISIONED","54a12dce025911edab7356d5168b4204","athena-f-ff3f5fca025a11ed90daeeb0d210c6fe","athena-r-ff3f5fca025a11ed90daeeb0d210c6fe","","PDW_SHIP_38978030","network","7100832648","CNPBKPP2M1","","","CIMIC ADMIN SERVICES PTY LIMITED","R2H28A","Aruba AP-505 (RW) Unified AP","2022-09-30 12:00:00","2022-10-05 12:00:00","","0","","","PDW_SHIP_38978030","0","","","IN","complete","","","","2023-03-02T19:33:29.223943Z","2023-03-02T19:33:29.832610Z"
